,기기,application,Format,Format_profile,Codec_ID,Overall_bitrate_mode,Overall_bitrate,Frame_rate(FPS),Writing_application,Movie_name,Recorded_date,Encoded_date,Tagged_date,Writing_library,Copyright,Video_ID,Video_Format,Video_Format_Info,Video_Format_profile,Video_Format_settings,Video_Format_settings_CABAC,Video_Format_settings_Reference_frames,Video_Format_settings_GOP,Video_Codec_ID,Video_Codec_ID_Info,Video_Duration_FirstFrame,Video_Duration_LastFrame,Video_Source_duration,Video_Source_Duration_FirstFrame,Video_Source_Duration_LastFrame,Video_Bitrate_mode,Video_Bitrate,Video_Maximum_bitrate,Video_Width(Pixels),Video_Height(Pixels),Video_Display_aspect_ratio,Video_Rotation,Video_Frame_rate_mode,Video_Frame_rate,Video_Minimum_frame_rate,Video_Maximum_frame_rate,Video_Color_space,Video_Chroma_subsampling,Video_Bit_depth,Video_Scan_type,Video_Bits/(Pixel*Frame),Video_Stream_size,Video_Source_stream_size,Video_Title,Video_Writing_library,Video_Encoding_settings,Video_Encoded_date,Video_Tagged_date,Video_Color_range,Video_Color_range_Original,Video_Color_primaries,Video_Transfer_characteristics,Video_Transfer_characteristics_Original,Video_Matrix_coefficients,Video_Metas,Video_Codec_configuration_box,Audio_ID,Audio_Format,Audio_Format_Info,Audio_Codec_ID,Audio_Duration_LastFrame,Audio_Source_duration,Audio_Bitrate_mode,Audio_Bitrate,Audio_Normal_bitrate,Audio_Channel(s),Audio_Channel_layout,Audio_Sampling_rate,Audio_Frame_rate,Audio_Compression_mode,Audio_Stream_size,Audio_Source_stream_size,Audio_Title,Audio_Encoded_date,Audio_Tagged_date,Audio_Default,Audio_Alternate_group,BOX_Sequence
Android_메신저_원본17.mp4,Android,Messenger,MPEG4,Base Media,isom isom iso2 avc1 mp41,no value,425,30,Lavf59.27.100,no value,,,,no value,no value,1,AVC,Advanced Video Codec,Main L3,CABAC 4 Ref Frames,Yes,4,0,avc1,Advanced Video Coding,no value,no value,,,,no value,350,2000,368,640,0.575,0,Constant,30,0,0,YUV,4:02:00,8 bits,Progressive,0.049,292 KiB (82%),,no value,x264 core 157,"cabac=1 / ref=1 / deblock=1:0:0 / analyse=0x1:0x111 / me=hex / subme=2 / psy=1 / psy_rd=1.00:0.00 / mixed_ref=0 / me_range=16 / chroma_me=1 / trellis=0 / 8x8dct=0 / cqm=0 / deadzone=21,11 / fast_pskip=1 / chroma_qp_offset=0 / threads=8 / lookahead_threads=2 / sliced_threads=0 / nr=0 / decimate=1 / interlaced=0 / bluray_compat=0 / constrained_intra=0 / bframes=3 / b_pyramid=2 / b_adapt=1 / b_bias=0 / direct=1 / weightb=1 / open_gop=0 / weightp=1 / keyint=60 / keyint_min=31 / scenecut=0 / intra_refresh=0 / rc_lookahead=10 / rc=crf / mbtree=1 / crf=23.0 / qcomp=0.60 / qpmin=0 / qpmax=69 / qpstep=4 / vbv_maxrate=2000 / vbv_bufsize=4000 / crf_max=0.0 / nal_hrd=none / filler=0 / ip_ratio=1.40 / aq=1:1.00",,,Limited,no value,BT.601 PAL,BT.601,no value,BT.601,,avcC,2,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,6s 891ms,Constant,66.2,0,2,L R,48,46.875 fps (1024 SPF),Lossy,54.4 KiB (15%),54.7 KiB (15%),no value,,,Yes,1,ftyp moov free mdat
Android_메신저_원본18.mp4,Android,Messenger,MPEG4,Base Media,isom isom iso2 avc1 mp41,no value,1006,30,Lavf59.27.100,no value,,,,no value,no value,1,AVC,Advanced Video Codec,Main L3,CABAC 4 Ref Frames,Yes,4,0,avc1,Advanced Video Coding,no value,no value,,,,no value,930,2000,640,368,1.739,0,Constant,30,0,0,YUV,4:02:00,8 bits,Progressive,0.132,719 KiB (92%),,no value,x264 core 157,"cabac=1 / ref=1 / deblock=1:0:0 / analyse=0x1:0x111 / me=hex / subme=2 / psy=1 / psy_rd=1.00:0.00 / mixed_ref=0 / me_range=16 / chroma_me=1 / trellis=0 / 8x8dct=0 / cqm=0 / deadzone=21,11 / fast_pskip=1 / chroma_qp_offset=0 / threads=8 / lookahead_threads=2 / sliced_threads=0 / nr=0 / decimate=1 / interlaced=0 / bluray_compat=0 / constrained_intra=0 / bframes=3 / b_pyramid=2 / b_adapt=1 / b_bias=0 / direct=1 / weightb=1 / open_gop=0 / weightp=1 / keyint=60 / keyint_min=31 / scenecut=0 / intra_refresh=0 / rc_lookahead=10 / rc=crf / mbtree=1 / crf=23.0 / qcomp=0.60 / qpmin=0 / qpmax=69 / qpstep=4 / vbv_maxrate=2000 / vbv_bufsize=4000 / crf_max=0.0 / nal_hrd=none / filler=0 / ip_ratio=1.40 / aq=1:1.00",,,Limited,no value,BT.601 PAL,BT.601,no value,BT.601,,avcC,2,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,6s 357ms,Constant,66.2,0,2,L R,48,46.875 fps (1024 SPF),Lossy,50.3 KiB (6%),50.6 KiB (7%),no value,,,Yes,1,ftyp moov free mdat
Android_메신저_원본19.mp4,Android,Messenger,MPEG4,Base Media,isom isom iso2 avc1 mp41,no value,552,30,Lavf59.27.100,no value,,,,no value,no value,1,AVC,Advanced Video Codec,Main L3,CABAC 4 Ref Frames,Yes,4,0,avc1,Advanced Video Coding,no value,no value,,,,no value,478,2000,368,640,0.575,0,Constant,30,0,0,YUV,4:02:00,8 bits,Progressive,0.068,552 KiB (87%),,no value,x264 core 157,"cabac=1 / ref=1 / deblock=1:0:0 / analyse=0x1:0x111 / me=hex / subme=2 / psy=1 / psy_rd=1.00:0.00 / mixed_ref=0 / me_range=16 / chroma_me=1 / trellis=0 / 8x8dct=0 / cqm=0 / deadzone=21,11 / fast_pskip=1 / chroma_qp_offset=0 / threads=8 / lookahead_threads=2 / sliced_threads=0 / nr=0 / decimate=1 / interlaced=0 / bluray_compat=0 / constrained_intra=0 / bframes=3 / b_pyramid=2 / b_adapt=1 / b_bias=0 / direct=1 / weightb=1 / open_gop=0 / weightp=1 / keyint=60 / keyint_min=31 / scenecut=0 / intra_refresh=0 / rc_lookahead=10 / rc=crf / mbtree=1 / crf=23.0 / qcomp=0.60 / qpmin=0 / qpmax=69 / qpstep=4 / vbv_maxrate=2000 / vbv_bufsize=4000 / crf_max=0.0 / nal_hrd=none / filler=0 / ip_ratio=1.40 / aq=1:1.00",,,Limited,no value,BT.601 PAL,BT.601,no value,BT.601,,avcC,2,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,9s 408ms,Constant,64.8,0,2,L R,48,46.875 fps (1024 SPF),Lossy,74.1 KiB (12%),74.4 KiB (12%),no value,,,Yes,1,ftyp moov free mdat
Android_메신저_원본20.mp4,Android,Messenger,MPEG4,Base Media,isom isom iso2 avc1 mp41,no value,890,30,Lavf59.27.100,no value,,,,no value,no value,1,AVC,Advanced Video Codec,Main L3,CABAC 4 Ref Frames,Yes,4,0,avc1,Advanced Video Coding,no value,no value,,,,no value,815,2000,368,640,0.575,0,Constant,30,0,0,YUV,4:02:00,8 bits,Progressive,0.115,699 KiB (92%),,no value,x264 core 157,"cabac=1 / ref=1 / deblock=1:0:0 / analyse=0x1:0x111 / me=hex / subme=2 / psy=1 / psy_rd=1.00:0.00 / mixed_ref=0 / me_range=16 / chroma_me=1 / trellis=0 / 8x8dct=0 / cqm=0 / deadzone=21,11 / fast_pskip=1 / chroma_qp_offset=0 / threads=8 / lookahead_threads=2 / sliced_threads=0 / nr=0 / decimate=1 / interlaced=0 / bluray_compat=0 / constrained_intra=0 / bframes=3 / b_pyramid=2 / b_adapt=1 / b_bias=0 / direct=1 / weightb=1 / open_gop=0 / weightp=1 / keyint=60 / keyint_min=31 / scenecut=0 / intra_refresh=0 / rc_lookahead=10 / rc=crf / mbtree=1 / crf=23.0 / qcomp=0.60 / qpmin=0 / qpmax=69 / qpstep=4 / vbv_maxrate=2000 / vbv_bufsize=4000 / crf_max=0.0 / nal_hrd=none / filler=0 / ip_ratio=1.40 / aq=1:1.00",,,Limited,no value,BT.601 PAL,BT.601,no value,BT.601,,avcC,2,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,7s 61ms,Constant,66.2,0,2,L R,48,46.875 fps (1024 SPF),Lossy,55.7 KiB (7%),56.1 KiB (7%),no value,,,Yes,1,ftyp moov free mdat
Android_메신저_원본21.mp4,Android,Messenger,MPEG4,Base Media,isom isom iso2 avc1 mp41,no value,306,30,Lavf59.27.100,no value,,,,no value,no value,1,AVC,Advanced Video Codec,Main L3,CABAC 4 Ref Frames,Yes,4,0,avc1,Advanced Video Coding,no value,no value,,,,no value,229,2000,368,640,0.575,0,Constant,30,0,0,YUV,4:02:00,8 bits,Progressive,0.032,150 KiB (75%),,no value,x264 core 157,"cabac=1 / ref=1 / deblock=1:0:0 / analyse=0x1:0x111 / me=hex / subme=2 / psy=1 / psy_rd=1.00:0.00 / mixed_ref=0 / me_range=16 / chroma_me=1 / trellis=0 / 8x8dct=0 / cqm=0 / deadzone=21,11 / fast_pskip=1 / chroma_qp_offset=0 / threads=8 / lookahead_threads=2 / sliced_threads=0 / nr=0 / decimate=1 / interlaced=0 / bluray_compat=0 / constrained_intra=0 / bframes=3 / b_pyramid=2 / b_adapt=1 / b_bias=0 / direct=1 / weightb=1 / open_gop=0 / weightp=1 / keyint=60 / keyint_min=31 / scenecut=0 / intra_refresh=0 / rc_lookahead=10 / rc=crf / mbtree=1 / crf=23.0 / qcomp=0.60 / qpmin=0 / qpmax=69 / qpstep=4 / vbv_maxrate=2000 / vbv_bufsize=4000 / crf_max=0.0 / nal_hrd=none / filler=0 / ip_ratio=1.40 / aq=1:1.00",,,Limited,no value,BT.601 PAL,BT.601,no value,BT.601,,avcC,2,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,5s 376ms,Constant,66.2,0,2,L R,48,46.875 fps (1024 SPF),Lossy,42.6 KiB (21%),42.9 KiB (21%),no value,,,Yes,1,ftyp moov free mdat
Android_메신저_원본22.mp4,Android,Messenger,MPEG4,Base Media,isom isom iso2 avc1 mp41,no value,415,30,Lavf59.27.100,no value,,,,no value,no value,1,AVC,Advanced Video Codec,Main L3,CABAC 4 Ref Frames,Yes,4,0,avc1,Advanced Video Coding,no value,no value,,,,no value,341,2000,640,368,1.739,0,Constant,30,0,0,YUV,4:02:00,8 bits,Progressive,0.048,614 KiB (82%),,no value,x264 core 157,"cabac=1 / ref=1 / deblock=1:0:0 / analyse=0x1:0x111 / me=hex / subme=2 / psy=1 / psy_rd=1.00:0.00 / mixed_ref=0 / me_range=16 / chroma_me=1 / trellis=0 / 8x8dct=0 / cqm=0 / deadzone=21,11 / fast_pskip=1 / chroma_qp_offset=0 / threads=8 / lookahead_threads=2 / sliced_threads=0 / nr=0 / decimate=1 / interlaced=0 / bluray_compat=0 / constrained_intra=0 / bframes=3 / b_pyramid=2 / b_adapt=1 / b_bias=0 / direct=1 / weightb=1 / open_gop=0 / weightp=1 / keyint=60 / keyint_min=31 / scenecut=0 / intra_refresh=0 / rc_lookahead=10 / rc=crf / mbtree=1 / crf=23.0 / qcomp=0.60 / qpmin=0 / qpmax=69 / qpstep=4 / vbv_maxrate=2000 / vbv_bufsize=4000 / crf_max=0.0 / nal_hrd=none / filler=0 / ip_ratio=1.40 / aq=1:1.00",,,Limited,no value,BT.601 PAL,BT.601,no value,BT.601,,avcC,2,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,14s 784ms,Constant,64.5,0,2,L R,48,46.875 fps (1024 SPF),Lossy,116 KiB (16%),116 KiB (16%),no value,,,Yes,1,ftyp moov free mdat
Android_스냅챗_옵션_createSticker7.mp4,Android,Snapchat,MPEG4,Base Media Version 2,mp42 mp42 isom,no value,2338,29.891,no value,no value,,2023-07-07 07:26:03 UTC,2023-07-07 07:26:03 UTC,no value,no value,512,AVC,Advanced Video Codec,High L3.1,CABAC 1 Ref Frames,Yes,1,0,avc1,Advanced Video Coding,no value,no value,9s 802ms,,,no value,2074,0,544,960,0.567,0,Variable,30,14.062,43.541,YUV,4:02:00,8 bits,Progressive,0.133,2.42 MiB (89%),2.42 MiB (89%),Snap Video,no value,,2023-07-07 07:26:03 UTC,2023-07-07 07:26:03 UTC,Full,Limited,BT.601 PAL,BT.601,no value,BT.470 System B/G,,avcC,256,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,NA,Constant,256,0,2,L R,48,46.875 fps (1024 SPF),Lossy,305 KiB (11%),NA,Snap Audio,2023-07-07 07:26:03 UTC,2023-07-07 07:26:03 UTC,no value,0,ftyp moov free mdat
Android_스냅챗_옵션_createSticker10.mp4,Android,Snapchat,MPEG4,Base Media Version 2,mp42 mp42 isom,no value,2327,29.97,no value,no value,,2023-07-07 01:52:56 UTC,2023-07-07 01:52:56 UTC,no value,no value,512,AVC,Advanced Video Codec,High L3.1,CABAC 1 Ref Frames,Yes,1,0,avc1,Advanced Video Coding,no value,no value,8s 817ms,,,no value,2064,0,960,544,16:09,0,Variable,29.97,18.86,43.668,YUV,4:02:00,8 bits,Progressive,0.132,2.16 MiB (88%),2.16 MiB (89%),Snap Video,no value,,2023-07-07 01:52:56 UTC,2023-07-07 01:52:56 UTC,Full,Limited,BT.601 PAL,BT.601,no value,BT.470 System B/G,,avcC,256,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,NA,Constant,256,0,2,L R,48,46.875 fps (1024 SPF),Lossy,275 KiB (11%),NA,Snap Audio,2023-07-07 01:52:56 UTC,2023-07-07 01:52:56 UTC,no value,0,ftyp moov free mdat
Android_스냅챗_옵션_createSticker12.mp4,Android,Snapchat,MPEG4,Base Media Version 2,mp42 mp42 isom,no value,2157,29.654,no value,no value,,2023-07-11 05:30:40 UTC,2023-07-11 05:30:40 UTC,no value,no value,512,AVC,Advanced Video Codec,Baseline L3.1,1 Ref Frames,No,1,0,avc1,Advanced Video Coding,no value,no value,7s 655ms,,,no value,2014,0,544,960,0.567,0,Variable,30,14.955,30,YUV,4:02:00,8 bits,Progressive,0.13,1.83 MiB (93%),1.84 MiB (94%),Snap Video,no value,,2023-07-11 05:30:40 UTC,2023-07-11 05:30:40 UTC,Full,Limited,BT.601 PAL,BT.601,no value,BT.470 System B/G,,avcC,256,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,NA,Constant,132,0,2,L R,48,46.875 fps (1024 SPF),Lossy,123 KiB (6%),NA,Snap Audio,2023-07-11 05:30:40 UTC,2023-07-11 05:30:40 UTC,no value,0,ftyp moov free mdat
Android_스냅챗_옵션_그리기4.mp4,Android,Snapchat,MPEG4,Base Media Version 2,mp42 mp42 isom,no value,2198,29.878,no value,no value,,2023-07-07 01:45:08 UTC,2023-07-07 01:45:08 UTC,no value,no value,512,AVC,Advanced Video Codec,Baseline L3.1,1 Ref Frames,No,1,0,avc1,Advanced Video Coding,no value,no value,8s 200ms,,,no value,2061,0,960,544,16:09,0,Variable,30,15.02,30,YUV,4:02:00,8 bits,Progressive,0.132,2.01 MiB (94%),2.01 MiB (94%),Snap Video,no value,,2023-07-07 01:45:08 UTC,2023-07-07 01:45:08 UTC,Full,Limited,BT.601 PAL,BT.601,no value,BT.470 System B/G,,avcC,256,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,8s 172ms,Constant,132,0,2,L R,48,46.875 fps (1024 SPF),Lossy,131 KiB (6%),131 KiB (6%),Snap Audio,2023-07-07 01:45:08 UTC,2023-07-07 01:45:08 UTC,no value,0,ftyp moov free mdat
Android_스냅챗_옵션_그리기13.mp4,Android,Snapchat,MPEG4,Base Media Version 2,mp42 mp42 isom,no value,2301,30,no value,no value,,2023-07-11 05:37:54 UTC,2023-07-11 05:37:54 UTC,no value,no value,512,AVC,Advanced Video Codec,High L3.1,CABAC 1 Ref Frames,Yes,1,0,avc1,Advanced Video Coding,no value,no value,5s 46ms,13ms,,no value,2036,0,544,960,0.567,0,Constant,30,0,0,YUV,4:02:00,8 bits,Progressive,0.13,1.22 MiB (89%),1.22 MiB (89%),Snap Video,no value,,2023-07-11 05:37:54 UTC,2023-07-11 05:37:54 UTC,Full,Limited,BT.601 PAL,BT.601,no value,BT.470 System B/G,,avcC,256,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,NA,Constant,256,0,2,L R,48,46.875 fps (1024 SPF),Lossy,157 KiB (11%),NA,Snap Audio,2023-07-11 05:37:54 UTC,2023-07-11 05:37:54 UTC,no value,0,ftyp moov free mdat
Android_스냅챗_옵션_그리기14.mp4,Android,Snapchat,MPEG4,Base Media Version 2,mp42 mp42 isom,no value,2328,30,no value,no value,,2023-07-11 09:10:44 UTC,2023-07-11 09:10:44 UTC,no value,no value,512,AVC,Advanced Video Codec,High L3.1,CABAC 1 Ref Frames,Yes,1,0,avc1,Advanced Video Coding,no value,no value,7s 980ms,14ms,,no value,2064,0,544,960,0.567,0,Constant,30,0,0,YUV,4:02:00,8 bits,Progressive,0.132,1.96 MiB (89%),1.96 MiB (89%),Snap Video,no value,,2023-07-11 09:10:44 UTC,2023-07-11 09:10:44 UTC,Full,Limited,BT.601 PAL,BT.601,no value,BT.470 System B/G,,avcC,256,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,NA,Constant,256,0,2,L R,48,46.875 fps (1024 SPF),Lossy,248 KiB (11%),NA,Snap Audio,2023-07-11 09:10:44 UTC,2023-07-11 09:10:44 UTC,no value,0,ftyp moov free mdat
Android_스냅챗_옵션_꽃효과4.mp4,Android,Snapchat,MPEG4,Base Media Version 2,mp42 mp42 isom,no value,2192,29.878,no value,no value,,2023-07-07 07:19:43 UTC,2023-07-07 07:19:43 UTC,no value,no value,512,AVC,Advanced Video Codec,Baseline L3.1,1 Ref Frames,No,1,0,avc1,Advanced Video Coding,no value,no value,8s 200ms,,,no value,2055,0,544,960,0.567,0,Variable,30,15.02,30,YUV,4:02:00,8 bits,Progressive,0.132,2.01 MiB (94%),2.01 MiB (94%),Snap Video,no value,,2023-07-07 07:19:43 UTC,2023-07-07 07:19:43 UTC,Full,Limited,BT.601 PAL,BT.601,no value,BT.470 System B/G,,avcC,256,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,8s 172ms,Constant,132,0,2,L R,48,46.875 fps (1024 SPF),Lossy,131 KiB (6%),131 KiB (6%),Snap Audio,2023-07-07 07:19:43 UTC,2023-07-07 07:19:43 UTC,no value,0,ftyp moov free mdat
Android_스냅챗_옵션_반짝이는효과14.mp4,Android,Snapchat,MPEG4,Base Media Version 2,mp42 mp42 isom,no value,2330,30,no value,no value,,2023-07-11 09:10:06 UTC,2023-07-11 09:10:06 UTC,no value,no value,512,AVC,Advanced Video Codec,High L3.1,CABAC 1 Ref Frames,Yes,1,0,avc1,Advanced Video Coding,no value,no value,7s 980ms,14ms,,no value,2066,0,544,960,0.567,0,Constant,30,0,0,YUV,4:02:00,8 bits,Progressive,0.132,1.96 MiB (89%),1.96 MiB (89%),Snap Video,no value,,2023-07-11 09:10:06 UTC,2023-07-11 09:10:06 UTC,Full,Limited,BT.601 PAL,BT.601,no value,BT.470 System B/G,,avcC,256,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,NA,Constant,256,0,2,L R,48,46.875 fps (1024 SPF),Lossy,248 KiB (11%),NA,Snap Audio,2023-07-11 09:10:06 UTC,2023-07-11 09:10:06 UTC,no value,0,ftyp moov free mdat
Android_스냅챗_옵션_속도2배속_7.mp4,Android,Snapchat,MPEG4,Base Media Version 2,mp42 mp42 isom,no value,4208,59.769,no value,no value,,2023-07-07 07:25:02 UTC,2023-07-07 07:25:02 UTC,no value,no value,512,AVC,Advanced Video Codec,High L3.1,CABAC 1 Ref Frames,Yes,1,0,avc1,Advanced Video Coding,no value,no value,4s 902ms,,,no value,4072,0,544,960,0.567,0,Variable,60,28.125,60,YUV,4:02:00,8 bits,Progressive,0.13,2.38 MiB (97%),2.38 MiB (97%),Snap Video,no value,,2023-07-07 07:25:02 UTC,2023-07-07 07:25:02 UTC,Full,Limited,BT.601 PAL,BT.601,no value,BT.470 System B/G,,avcC,256,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,NA,Constant,132,0,2,L R,48,46.875 fps (1024 SPF),Lossy,78.7 KiB (3%),NA,Snap Audio,2023-07-07 07:25:02 UTC,2023-07-07 07:25:02 UTC,no value,0,ftyp moov free mdat
Android_스냅챗_옵션_속도2배속12.mp4,Android,Snapchat,MPEG4,Base Media Version 2,mp42 mp42 isom,no value,4142,59.308,no value,no value,,2023-07-11 05:27:38 UTC,2023-07-11 05:27:38 UTC,no value,no value,512,AVC,Advanced Video Codec,Baseline L3.1,1 Ref Frames,No,1,0,avc1,Advanced Video Coding,no value,no value,3s 828ms,,,no value,4004,0,544,960,0.567,0,Variable,59,29.91,60,YUV,4:02:00,8 bits,Progressive,0.129,1.83 MiB (97%),1.83 MiB (97%),Snap Video,no value,,2023-07-11 05:27:38 UTC,2023-07-11 05:27:38 UTC,Full,Limited,BT.601 PAL,BT.601,no value,BT.470 System B/G,,avcC,256,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,NA,Constant,132,0,2,L R,48,46.875 fps (1024 SPF),Lossy,61.4 KiB (3%),NA,Snap Audio,2023-07-11 05:27:38 UTC,2023-07-11 05:27:38 UTC,no value,0,ftyp moov free mdat
Android_스냅챗_옵션_속도2배속13.mp4,Android,Snapchat,MPEG4,Base Media Version 2,mp42 mp42 isom,no value,4272,60,no value,no value,,2023-07-11 05:34:18 UTC,2023-07-11 05:34:18 UTC,no value,no value,512,AVC,Advanced Video Codec,Baseline L3.1,1 Ref Frames,No,1,0,avc1,Advanced Video Coding,no value,no value,2s 523ms,7ms,,no value,3962,0,544,960,0.567,0,Constant,60,0,0,YUV,4:02:00,8 bits,Progressive,0.126,1.20 MiB (93%),1.25 MiB (97%),Snap Video,no value,,2023-07-11 05:34:18 UTC,2023-07-11 05:34:18 UTC,Full,Limited,BT.601 PAL,BT.601,no value,BT.470 System B/G,,avcC,256,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,NA,Constant,132,0,2,L R,48,46.875 fps (1024 SPF),Lossy,40.3 KiB (3%),NA,Snap Audio,2023-07-11 05:34:18 UTC,2023-07-11 05:34:18 UTC,no value,0,ftyp moov free mdat
Android_스냅챗_옵션_속도2배속15.mp4,Android,Snapchat,MPEG4,Base Media Version 2,mp42 mp42 isom,no value,4188,60,no value,no value,,2023-07-11 09:13:25 UTC,2023-07-11 09:13:25 UTC,no value,no value,512,AVC,Advanced Video Codec,Baseline L3.1,1 Ref Frames,No,1,0,avc1,Advanced Video Coding,15,no value,,,,no value,4062,0,960,544,16:09,0,Constant,60,0,0,YUV,4:02:00,8 bits,Progressive,0.13,1.69 MiB (97%),,Snap Video,no value,,2023-07-11 09:13:25 UTC,2023-07-11 09:13:25 UTC,Full,Limited,BT.601 PAL,BT.601,no value,BT.470 System B/G,,avcC,256,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,NA,Constant,132,0,2,L R,48,46.875 fps (1024 SPF),Lossy,55.9 KiB (3%),NA,Snap Audio,2023-07-11 09:13:25 UTC,2023-07-11 09:13:25 UTC,no value,0,ftyp moov free mdat
Android_스냅챗_옵션_속도4배속_5.mp4,Android,Snapchat,MPEG4,Base Media Version 2,mp42 mp42 isom,no value,8073,60,no value,no value,,2023-07-07 07:23:12 UTC,2023-07-07 07:23:12 UTC,no value,no value,512,AVC,Advanced Video Codec,High L3.1,CABAC 1 Ref Frames,Yes,1,0,avc1,Advanced Video Coding,no value,no value,2s 117ms,,,no value,7612,0,544,960,0.567,0,Constant,60,0,0,YUV,4:02:00,8 bits,Progressive,0.243,1.94 MiB (94%),2.01 MiB (98%),Snap Video,no value,,2023-07-07 07:23:12 UTC,2023-07-07 07:23:12 UTC,Full,Limited,BT.601 PAL,BT.601,no value,BT.470 System B/G,,avcC,256,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,NA,Constant,132,0,2,L R,48,46.875 fps (1024 SPF),Lossy,33.9 KiB (2%),NA,Snap Audio,2023-07-07 07:23:12 UTC,2023-07-07 07:23:12 UTC,no value,0,ftyp moov free mdat
Android_스냅챗_옵션_속도4배속12.mp4,Android,Snapchat,MPEG4,Base Media Version 2,mp42 mp42 isom,no value,8451,59.31,no value,no value,,2023-07-11 05:27:42 UTC,2023-07-11 05:27:42 UTC,no value,no value,512,AVC,Advanced Video Codec,High L3.1,CABAC 1 Ref Frames,Yes,1,0,avc1,Advanced Video Coding,no value,no value,1s 922ms,,,no value,8336,0,544,960,0.567,0,Variable,59,32.931,60,YUV,4:02:00,8 bits,Progressive,0.269,1.91 MiB (98%),1.91 MiB (98%),Snap Video,no value,,2023-07-11 05:27:42 UTC,2023-07-11 05:27:42 UTC,Full,Limited,BT.601 PAL,BT.601,no value,BT.470 System B/G,,avcC,256,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,NA,Constant,132,0,2,L R,48,46.875 fps (1024 SPF),Lossy,30.8 KiB (2%),NA,Snap Audio,2023-07-11 05:27:42 UTC,2023-07-11 05:27:42 UTC,no value,0,ftyp moov free mdat
Android_스냅챗_옵션_속도4배속13.mp4,Android,Snapchat,MPEG4,Base Media Version 2,mp42 mp42 isom,no value,8979,60,no value,no value,,2023-07-11 05:35:39 UTC,2023-07-11 05:35:39 UTC,no value,no value,512,AVC,Advanced Video Codec,Baseline L3.1,1 Ref Frames,No,1,0,avc1,Advanced Video Coding,no value,no value,1s 267ms,,,no value,8482,0,544,960,0.567,0,Constant,60,0,0,YUV,4:02:00,8 bits,Progressive,0.271,1.30 MiB (94%),1.35 MiB (98%),Snap Video,no value,,2023-07-11 05:35:39 UTC,2023-07-11 05:35:39 UTC,Full,Limited,BT.601 PAL,BT.601,no value,BT.470 System B/G,,avcC,256,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,NA,Constant,132,0,2,L R,48,46.875 fps (1024 SPF),Lossy,20.2 KiB (1%),NA,Snap Audio,2023-07-11 05:35:39 UTC,2023-07-11 05:35:39 UTC,no value,0,ftyp moov free mdat
Android_스냅챗_옵션_속도4배속15.mp4,Android,Snapchat,MPEG4,Base Media Version 2,mp42 mp42 isom,no value,8467,60,no value,no value,,2023-07-11 09:14:01 UTC,2023-07-11 09:14:01 UTC,no value,no value,512,AVC,Advanced Video Codec,High L3.1,CABAC 1 Ref Frames,Yes,1,0,avc1,Advanced Video Coding,no value,no value,1s 757ms,7ms,,no value,7991,0,960,544,16:09,0,Constant,60,0,0,YUV,4:02:00,8 bits,Progressive,0.255,1.68 MiB (94%),1.75 MiB (98%),Snap Video,no value,,2023-07-11 09:14:01 UTC,2023-07-11 09:14:01 UTC,Full,Limited,BT.601 PAL,BT.601,no value,BT.470 System B/G,,avcC,256,AACLC,Advanced Audio Codec Low Complexity,mp4a-40-2,0,NA,Constant,132,0,2,L R,48,46.875 fps (1024 SPF),Lossy,28.0 KiB (2%),NA,Snap Audio,2023-07-11 09:14:01 UTC,2023-07-11 09:14:01 UTC,no value,0,ftyp moov free mdat
